,vin,visitas,year_modelo,ultimo_kilometraje,num_servicios,num_rep_llantas,num_rep_frenos,num_rep_amortiguadores,num_rep_transmision
435,MALA74BC0KM319860,3,2019,44862,8,0,0,0,0
436,MALA74BC0KM319891,2,2019,81849,1,0,0,0,0
437,MALA74BC0KM319907,2,2019,7495,0,0,0,0,0
438,MALA74BC0KM319910,1,2019,100586,1,0,0,0,0
439,MALA74BC0KM319938,10,2019,9629,9,1,0,0,0
440,MALA74BC0KM319941,2,2019,34471,1,0,0,0,0
441,MALA74BC0KM320202,3,2019,47119,3,0,0,0,0
442,MALA74BC0KM323097,3,2019,89710,2,0,0,0,0
443,MALA74BC0KM323102,4,2019,33571,4,0,0,0,0
444,MALA74BC0KM323133,2,2019,9959,1,0,0,0,0
445,MALA74BC0KM323164,1,2019,6919,2,0,0,0,0
446,MALA74BC0KM323343,10,2019,92450,9,0,0,0,0
447,MALA74BC0KM323455,2,2019,17562,3,0,0,0,0
448,MALA74BC0KM323648,5,2019,72436,6,0,0,0,1
449,MALA74BC0KM323665,5,2019,90849,7,0,0,0,0
450,MALA74BC0KM328932,1,2019,8888888,3,0,0,0,0
451,MALA74BC0KM328980,1,2019,47632,0,0,0,0,0
452,MALA74BC0KM329031,7,2019,72410,6,0,0,0,0
453,MALA74BC0KM329045,6,2019,90693,18,1,2,0,0
454,MALA74BC0KM329059,6,2019,71306,7,0,0,0,0
455,MALA74BC0KM329062,8,2019,91158,11,0,1,0,0
456,MALA74BC0KM329076,5,2019,9051,5,0,0,0,0
457,MALA74BC0KM329093,4,2019,70074,0,0,0,0,0
458,MALA74BC0KM329126,2,2019,20450,3,0,0,0,0
459,MALA74BC0KM330485,2,2019,5663,2,0,0,0,0
460,MALA74BC0KM342359,4,2019,54122,0,0,0,0,0
461,MALA74BC0KM342474,3,2019,36841,3,0,0,0,0
462,MALA74BC0KM342653,5,2019,35472,7,0,0,0,0
463,MALA74BC0KM342670,2,2019,56677,2,0,0,0,0
464,MALA74BC0KM342944,9,2019,6428,5,2,0,0,0
465,MALA74BC0KM343608,2,2019,9794,1,0,0,0,0
466,MALA74BC0KM343611,2,2019,45874,1,0,0,0,0
467,MALA74BC0KM343625,3,2019,65369,1,0,0,0,0
468,MALA74BC0KM343639,1,2019,499781,0,0,0,0,0
469,MALA74BC0KM344189,5,2019,65823,3,0,0,0,0
470,MALA74BC0KM344192,8,2019,42780,0,0,0,0,0
471,MALA74BC0KM344208,2,2019,52218,2,0,0,0,0
472,MALA74BC0KM344211,1,2019,17749,1,0,0,0,0
473,MALA74BC0KM344810,6,2019,31336,7,0,0,0,0
474,MALA74BC0KM345083,3,2019,5555555,5,0,0,0,0
475,MALA74BC0KM345097,2,2019,33299,2,0,0,0,0
476,MALA74BC0KM345276,3,2019,26822,3,0,0,0,0
477,MALA74BC0KM347870,2,2019,42837,8,0,1,0,1
478,MALA74BC0KM347884,10,2019,97829,48,20,0,0,3
479,MALA74BC0KM347898,4,2019,50708,4,0,0,0,0
480,MALA74BC0KM347903,6,2019,61617,0,0,0,0,0
481,MALA74BC0KM348145,2,2019,41098,2,0,0,0,0
482,MALA74BC0KM348159,3,2019,5291,1,0,0,0,0
483,MALA74BC0KM348176,1,2019,6,0,0,0,0,0
484,MALA74BC0KM348775,4,2019,69908,5,0,0,0,0
485,MALA74BC0KM348792,1,2019,504380,1,0,0,0,0
486,MALA74BC0KM348808,6,2019,90135,5,0,0,0,0
487,MALA74BC0KM348811,5,2019,56257,5,0,0,0,0
488,MALA74BC0KM349005,1,2019,29849,1,0,0,0,0
489,MALA74BC0KM352440,1,2019,30531,1,0,0,0,0
490,MALA74BC0KM352485,2,2019,14296,2,0,0,0,0
491,MALA74BC0KM352793,3,2019,44932,3,0,0,0,0
492,MALA74BC0KM352809,9,2019,94769,6,0,0,0,0
493,MALA74BC0KM352826,7,2019,7258,22,11,3,0,0
494,MALA74BC0KM353037,7,2019,83923,7,0,0,0,0
495,MALA74BC0KM353040,3,2019,30390,3,0,0,0,0
496,MALA74BC0KM353054,6,2019,73455,6,0,0,0,0
497,MALA74BC0KM353071,2,2019,78744,5,0,1,0,0
498,MALA74BC0KM353426,5,2019,50929,16,8,2,0,0
499,MALA74BC0KM354317,2,2019,76092,1,0,0,0,0
500,MALA74BC0KM354320,1,2019,9999999,1,0,0,0,0
501,MALA74BC0KM354365,5,2019,72955,5,0,0,0,0
502,MALA74BC0KM354401,8,2019,99958,14,0,3,0,0
503,MALA74BC0KM354429,3,2019,6204,7,4,0,0,0
504,MALA74BC0KM355077,8,2019,97510,29,0,0,0,0
505,MALA74BC0KM355094,8,2019,26227,6,0,0,0,0
506,MALA74BC0KM355113,19,2019,9729,9,1,1,0,0
507,MALA74BC0KM355130,4,2019,80838,7,1,1,0,0
508,MALA74BC0KM355306,2,2019,80851,8,0,2,0,0
509,MALA74BC0KM355337,4,2019,6620,17,7,0,0,0
510,MALA74BC0KM355340,1,2019,44608,1,0,0,0,0
511,MALA74BC0KM355421,4,2019,30713,0,0,0,0,0
512,MALA74BC0KM357198,4,2019,51553,5,0,0,0,0
513,MALA74BC0KM357380,1,2019,31102,0,0,0,0,0
514,MALA74BC0KM357394,5,2019,6339,5,0,0,0,0
515,MALA74BC0KM357413,11,2019,77935,8,1,1,0,0
516,MALA74BC0KM357430,1,2019,7275,1,0,0,0,0
517,MALA74BC0KM357623,2,2019,90055,2,0,0,0,0
518,MALA74BC0KM357640,2,2019,16602,0,0,0,0,0
519,MALA74BC0KM357654,8,2019,64645,22,9,0,0,0
520,MALA74BC0KM357668,3,2019,31500,0,0,0,0,0
521,MALA74BC0KM357685,5,2019,41102,3,0,0,0,0
522,MALA74BC0KM357749,5,2019,9614,6,0,0,0,0
523,MALA74BC0KM357752,2,2019,20348,2,0,0,0,0
524,MALA74BC0KM357895,6,2019,99100,5,0,0,0,0
525,MALA74BC0KM357900,5,2019,9892,5,0,0,0,0
526,MALA74BC0KM357931,2,2019,7872,0,0,0,0,0
527,MALA74BC0KM358058,4,2019,31413,18,8,0,0,0
528,MALA74BC0KM361168,2,2019,40300,0,0,0,0,0
529,MALA74BC0KM361185,2,2019,21524,0,0,0,0,0
530,MALA74BC0KM361199,1,2019,21769,1,0,0,0,0
531,MALA74BC0KM361266,1,2019,23891,4,2,0,0,0
532,MALA74BC0KM361302,4,2019,70126,3,0,0,0,0
533,MALA74BC0KM361316,1,2019,20967,0,0,0,0,0
534,MALA74BC0KM361347,5,2019,27482,7,0,0,0,0
535,MALA74BC0KM361350,9,2019,6852,5,0,0,0,0
536,MALA74BC0KM361462,9,2019,9586,8,0,0,0,0
537,MALA74BC0KM361655,5,2019,87548,5,0,1,0,0
538,MALA74BC0KM361669,8,2019,50253,36,16,0,0,0
539,MALA74BC0KM361686,3,2019,150002,5,0,0,0,0
540,MALA74BC0KM361705,12,2019,6783,26,13,0,0,0
541,MALA74BC0KM361719,3,2019,4594,3,0,1,0,0
542,MALA74BC0KM361803,2,2019,18662,10,0,0,0,0
543,MALA74BC0KM363003,3,2019,50641,3,0,0,0,0
544,MALA74BC0KM363020,6,2019,94510,5,0,0,0,0
545,MALA74BC0KM363034,10,2019,53954,6,0,0,0,0
546,MALA74BC0KM363048,1,2019,10878,1,0,0,0,0
547,MALA74BC0LM366937,7,2020,6560,6,0,0,0,0
548,MALA74BC0LM366968,1,2020,5,0,0,0,0,0
549,MALA74BC0LM366971,3,2020,82637,9,0,1,0,0
550,MALA74BC0LM367053,1,2020,2009,1,0,0,0,0
551,MALA74BC0LM367067,4,2020,4566,4,0,0,0,0
552,MALA74BC0LM367439,3,2020,49227,4,0,0,0,0
553,MALA74BC0LM367540,1,2020,74137,0,0,0,0,0
554,MALA74BC0LM367571,1,2020,42601,1,0,0,0,0
555,MALA74BC0LM370213,2,2020,50059,4,0,0,0,0
556,MALA74BC0LM370227,1,2020,81454,2,0,0,0,0
557,MALA74BC0LM370230,2,2020,2807,3,1,0,0,0
558,MALA74BC0LM370499,2,2020,31537,9,0,0,0,0
559,MALA74BC0LM370700,1,2020,32880,2,0,0,0,0
560,MALA74BC0LM373547,1,2020,10987,0,0,0,0,0
561,MALA74BC0LM373922,2,2020,30846,0,0,0,0,0
562,MALA74BC0LM374097,3,2020,8046,3,0,0,0,0
563,MALA74BC0LM374116,3,2020,166184,4,0,0,0,0
564,MALA74BC0LM374150,4,2020,50750,2,1,0,0,0
565,MALA74BC0LM374455,3,2020,9419,3,0,0,0,0
566,MALA74BC0LM374469,4,2020,9367,17,0,0,0,0
567,MALA74BC0LM374472,3,2020,60000,3,0,0,0,0
568,MALA74BC0LM374486,2,2020,7152,2,0,0,0,0
569,MALA74BC0LM374567,1,2020,10341,1,0,0,0,0
570,MALA74BC0LM374598,5,2020,53179,5,0,0,0,0
571,MALA74BC0LM374603,2,2020,53995,3,0,0,0,0
572,MALA74BC0LM374844,8,2020,9962,9,0,0,0,0
573,MALA74BC0LM376139,5,2020,7598,5,0,0,0,0
574,MALA74BC0LM376156,5,2020,38242,6,0,0,0,0
575,MALA74BC0LM376240,7,2020,58907,5,1,0,0,0
576,MALA74BC0LM376254,2,2020,34567,2,0,2,0,0
577,MALA74BC0LM376416,2,2020,77256,2,0,0,0,0
578,MALA74BC0LM376657,3,2020,52883,4,0,0,0,0
579,MALA74BC0LM376917,4,2020,40309,5,0,0,0,0
580,MALA74BC0LM376920,6,2020,50123,8,0,0,0,0
581,MALA74BC0LM379056,7,2020,8594,6,0,0,0,0
582,MALA74BC0LM379221,4,2020,54677,4,0,0,0,0
583,MALA74BC0LM379364,8,2020,70133,6,0,3,0,0
584,MALA74BC0LM379381,2,2020,20000,4,0,0,0,0
585,MALA74BC0LM379509,1,2020,30520,1,0,0,0,0
586,MALA74BC0LM379588,8,2020,7201,31,13,0,0,0
587,MALA74BC0LM379607,4,2020,53363,4,0,0,0,0
588,MALA74BC0LM379641,5,2020,96511,3,0,0,0,0
589,MALA74BC0LM379851,3,2020,47500,3,0,0,0,0
590,MALA74BC0LM379896,2,2020,21687,9,4,1,0,0
591,MALA74BC0LM379901,1,2020,25822,1,0,0,0,0
592,MALA74BC0LM379977,3,2020,50851,3,0,0,0,0
593,MALA74BC0LM380269,3,2020,3296,3,0,0,0,0
594,MALA74BC0LM382412,1,2020,29817,1,0,0,0,0
595,MALA74BC0LM382488,9,2020,9553,9,0,0,0,0
596,MALA74BC0LM382491,1,2020,84910,2,0,0,0,0
597,MALA74BC0LM382605,3,2020,6469,12,7,4,0,0
598,MALA74BC0LM382619,1,2020,9775,1,0,0,0,0
599,MALA74BC0LM382636,3,2020,7547,9,4,0,0,0
600,MALA74BC0LM382670,1,2020,26947,1,0,0,0,0
601,MALA74BC0LM382684,4,2020,36620,4,0,0,0,0
602,MALA74BC0LM382703,8,2020,8265,7,0,0,0,0
603,MALA74BC0LM382717,2,2020,19791,2,0,0,0,0
604,MALA74BC0LM382720,5,2020,36993,4,1,0,0,0
605,MALA74BC0LM382734,4,2020,56963,4,0,0,0,0
606,MALA74BC0LM382751,1,2020,55348,1,0,0,0,0
607,MALA74BC0LM382801,1,2020,20362,5,0,0,0,0
608,MALA74BC0LM382815,2,2020,21651,3,0,0,0,0
609,MALA74BC0LM382829,1,2020,17391,1,0,0,0,0
610,MALA74BC0LM382863,4,2020,8302,3,0,0,0,0
611,MALA74BC0LM383138,3,2020,6,14,6,0,0,0
612,MALA74BC0LM383351,1,2020,197922,2,0,0,0,0
613,MALA74BC0LM383396,1,2020,27377,1,0,0,0,0
614,MALA74BC0LM383690,2,2020,27645,2,0,0,0,0
615,MALA74BC0LM386024,3,2020,25796,6,0,0,0,0
616,MALA74BC0LM386038,6,2020,99975,6,0,0,0,0
617,MALA74BC0LM386041,6,2020,70438,6,0,0,0,0
618,MALA74BC0LM386069,2,2020,6738,8,4,0,0,0
619,MALA74BC0LM386167,1,2020,29229,0,0,0,0,0
620,MALA74BC0LM386198,5,2020,5782,4,0,0,0,0
621,MALA74BC0LM386248,3,2020,51393,3,0,0,0,0
622,MALA74BC0LM386251,3,2020,49755,1,2,0,0,0
623,MALA74BC0LM386279,5,2020,6546,15,8,4,0,0
624,MALA74BC0LM386296,4,2020,6436,16,8,3,0,0
625,MALA74BC0LM386301,2,2020,20128,2,0,0,0,0
626,MALA74BC0LM386315,4,2020,50377,3,1,0,0,0
627,MALA74BC0LM386458,7,2020,67613,4,0,0,0,0
628,MALA74BC0LM386878,1,2020,14217,0,0,0,0,0
629,MALA74BC0LM386881,9,2020,96566,9,0,0,0,0
630,MALA74BC0LM386900,8,2020,55263,5,0,0,0,0
631,MALA74BC0LM386928,7,2020,62589,10,0,0,0,0
632,MALA74BC0LM386931,3,2020,9826,7,0,0,0,0
633,MALA74BC0LM387335,4,2020,52712,5,0,0,0,0
634,MALA74BC0LM387352,1,2020,5005,1,0,0,0,0
635,MALA74BC0LM387366,2,2020,4175,3,0,0,0,0
636,MALA74BC0LM387383,7,2020,6107,26,11,0,0,0
637,MALA74BC0LM387481,1,2020,4403,1,0,0,0,0
638,MALA74BC0LM387500,3,2020,6972,10,3,0,0,0
639,MALA74BC0LM387545,5,2020,9541,5,0,0,0,0
640,MALA74BC0LM387559,3,2020,6,4,0,0,0,0
641,MALA74BC0LM387562,1,2020,18057,0,0,0,0,0
642,MALA74BC0LM387822,6,2020,6827,22,10,0,0,0
643,MALA74BC0LM387836,4,2020,60240,2,0,0,0,0
644,MALA74BC0LM389909,1,2020,3171,0,0,0,0,0
645,MALA74BC0LM389912,5,2020,9415,5,0,0,0,0
646,MALA74BC0LM389926,4,2020,5036,3,0,0,0,0
647,MALA74BC0LM389957,6,2020,84855,9,0,0,0,0
648,MALA74BC0LM389960,2,2020,7576,3,0,0,0,0
649,MALA74BC0LM389974,7,2020,6462,4,0,0,0,0
650,MALA74BC0LM389988,1,2020,16623,1,0,0,0,0
651,MALA74BC0LM389991,7,2020,9269,7,0,2,0,0
652,MALA74BC0LM390008,1,2020,18763,1,0,0,0,0
653,MALA74BC0LM390039,11,2020,91332,11,0,0,0,0
654,MALA74BC0LM390042,2,2020,9533,0,0,0,0,0
655,MALA74BC0LM390106,2,2020,6960,2,0,0,0,0
656,MALA74BC0LM390123,5,2020,7,5,0,0,0,0
657,MALA74BC0LM390168,2,2020,40482,14,0,0,0,0
658,MALA74BC0LM390171,2,2020,5657,2,0,0,0,0
659,MALA74BC0LM390218,2,2020,22708,3,0,0,0,0
660,MALA74BC0LM390249,4,2020,9523,9,4,0,0,0
661,MALA74BC0LM391482,3,2020,3301,5,4,2,0,0
662,MALA74BC0LM391529,1,2020,10326,1,0,0,0,0
663,MALA74BC0LM391532,3,2020,50954,1,1,0,0,0
664,MALA74BC0LM392115,1,2020,31239,1,0,0,0,0
665,MALA74BC0LM392227,5,2020,9659,8,0,0,0,0
666,MALA74BC0LM392289,7,2020,60104,27,14,7,0,0
667,MALA74BC0LM392292,2,2020,12426,1,0,0,0,0
668,MALA74BC0LM392308,3,2020,48329,4,0,1,0,0
669,MALA74BC0LM392311,1,2020,16229,1,0,0,0,0
670,MALA74BC0LM393555,11,2020,6600,26,10,0,0,0
671,MALA74BC0LM393944,6,2020,78516,7,0,0,0,0
672,MALA74BC0LM393958,3,2020,59625,8,4,0,0,0
673,MALA74BC0LM393975,1,2020,10695,1,0,0,0,0
674,MALA74BC0LM394009,1,2020,52958,3,0,0,0,0
675,MALA74BC0LM394012,3,2020,31828,3,0,0,0,0
676,MALA74BC0LM394026,5,2020,9317,21,11,0,0,0
677,MALA74BC0LM394043,3,2020,47758,4,1,0,0,0
678,MALA74BC0LM394057,12,2020,98952,12,0,0,0,0
679,MALA74BC0LM394169,1,2020,1,0,0,0,0,0
680,MALA74BC0LM394236,2,2020,27160,1,0,0,0,0
681,MALA74BC0LM394270,1,2020,30210,0,0,0,0,0
682,MALA74BC0LM394284,1,2020,1,0,0,0,0,0
683,MALA74BC0LM394298,3,2020,8388,4,0,0,0,0
684,MALA74BC0LM394320,5,2020,9901,6,0,0,0,0
685,MALA74BC0LM394351,2,2020,20548,0,0,0,0,0
686,MALA74BC0LM394365,2,2020,79822,2,0,0,0,0
687,MALA74BC0LM394382,3,2020,41635,3,0,0,0,0
688,MALA74BC0LM395001,5,2020,60645,5,0,0,0,0
689,MALA74BC0LM395032,1,2020,35591,1,0,0,0,0
690,MALA74BC0LM395094,7,2020,8045,6,0,0,0,0
691,MALA74BC0LM395189,7,2020,6397,7,0,0,0,0
692,MALA74BC0LM395192,4,2020,44367,8,0,1,0,0
693,MALA74BC0LM395208,2,2020,30288,4,0,0,0,0
694,MALA74BC0LM395211,4,2020,50799,5,0,0,0,0
695,MALA74BC0LM395225,9,2020,8963,8,0,0,0,0
696,MALA74BC0LM395242,5,2020,89910,5,0,0,0,0
697,MALA74BC0LM395256,1,2020,49356,1,0,0,0,0
698,MALA74BC0LM396889,1,2020,11955,1,0,0,0,0
699,MALA74BC0LM396908,5,2020,8905,2,0,0,0,0
700,MALA74BC0LM396911,7,2020,9758,11,0,0,0,0
701,MALA74BC0LM396939,5,2020,9540,8,4,0,0,0
702,MALA74BC0LM396942,4,2020,47000,5,0,0,0,1
703,MALA74BC0LM396973,7,2020,8229,6,0,0,0,0
704,MALA74BC0LM396987,4,2020,5020,4,0,0,0,0
705,MALA74BC0LM396990,1,2020,9815,1,0,0,0,0
706,MALA74BC0LM397007,9,2020,9743,8,0,0,0,0
707,MALA74BC0LM397010,2,2020,3786,2,0,0,0,0
708,MALA74BC0LM397038,2,2020,5209,2,0,0,0,0
709,MALA74BC0LM397041,3,2020,24638,2,0,0,0,0
710,MALA74BC0LM397055,6,2020,8705,5,0,0,0,0
711,MALA74BC0LM397170,3,2020,46511,3,0,0,0,0
712,MALA74BC0LM397217,5,2020,5692,4,0,0,0,0
713,MALA74BC0LM397220,1,2020,30927,1,0,0,0,0
714,MALA74BC0LM397248,5,2020,62621,5,0,0,0,0
715,MALA74BC0LM397251,6,2020,68067,6,0,0,0,0
716,MALA74BC0LM397265,8,2020,9531,7,0,0,0,0
717,MALA74BC0LM397315,6,2020,90151,8,0,0,0,0
718,MALA74BC0LM397475,2,2020,6567,2,0,0,0,0
719,MALA74BC0LM397542,2,2020,24883,2,0,0,0,0
720,MALA74BC0LM397556,8,2020,90358,7,0,0,0,0
721,MALA74BC0LM397573,10,2020,93129,19,4,0,0,0
722,MALA74BC0LM397587,3,2020,24390,3,0,0,0,0
723,MALA74BC0LM397878,5,2020,6577,5,0,0,0,0
724,MALA74BC0LM397914,1,2020,6866,4,2,1,0,0
725,MALA74BC0LM397945,2,2020,2748,1,0,0,0,0
726,MALA74BC0LM397959,5,2020,9768,5,0,0,0,0
727,MALA74BC1FM057207,1,2015,11241,2,0,0,0,0
728,MALA74BC1FM057353,3,2015,70349,7,0,0,0,0
729,MALA74BC1FM057367,2,2015,196916,1,0,0,0,0
730,MALA74BC1FM063489,2,2015,66946,1,0,0,0,0
731,MALA74BC1FM063573,1,2015,81829,1,0,0,0,0
732,MALA74BC1FM063637,1,2015,61295,0,0,0,0,0
733,MALA74BC1FM063914,1,2015,37186,1,0,0,0,0
734,MALA74BC1FM064030,2,2015,196260,4,0,0,0,0
735,MALA74BC1FM066182,2,2015,108558,4,0,0,0,0
736,MALA74BC1FM066201,1,2015,46791,1,0,0,0,0
737,MALA74BC1FM066263,1,2015,6405,0,0,0,0,0
738,MALA74BC1FM066280,3,2015,72188,2,0,0,0,0
739,MALA74BC1FM066294,1,2015,55291,0,0,0,0,0
740,MALA74BC1FM066618,1,2015,45720,4,1,0,0,1
741,MALA74BC1FM066621,2,2015,73339,4,0,0,0,0
742,MALA74BC1FM068613,3,2015,68928,5,0,0,0,0
743,MALA74BC1FM073097,4,2015,89527,4,0,0,0,0
744,MALA74BC1FM073374,1,2015,85187,1,0,0,0,0
745,MALA74BC1FM073942,1,2015,171184,0,0,0,0,0
746,MALA74BC1FM074153,5,2015,93066,3,0,0,0,0
747,MALA74BC1GM084120,2,2016,82764,5,1,0,0,1
748,MALA74BC1GM084585,2,2016,117651,11,4,0,0,2
749,MALA74BC1GM084649,4,2016,49731,8,0,0,0,0
750,MALA74BC1GM085848,6,2016,92367,7,0,0,0,0
751,MALA74BC1GM087891,6,2016,77054,4,0,1,0,0
752,MALA74BC1GM088040,2,2016,56709,4,0,0,0,0
753,MALA74BC1GM088622,1,2016,11401,0,0,0,0,0
754,MALA74BC1GM089219,1,2016,28356,2,0,0,0,0
755,MALA74BC1GM089236,1,2016,127771,3,0,0,0,0
756,MALA74BC1GM089382,1,2016,39804,1,0,0,0,0
757,MALA74BC1GM089706,3,2016,75971,3,0,0,0,0
758,MALA74BC1GM089723,1,2016,70276,2,0,0,0,0
759,MALA74BC1GM089737,2,2016,76533,3,0,0,0,0
760,MALA74BC1GM092525,2,2016,30063,0,0,0,0,0
761,MALA74BC1GM092847,3,2016,98542,10,4,0,0,2
762,MALA74BC1GM092900,10,2016,87793,33,15,2,0,1
763,MALA74BC1GM092959,1,2016,37732,1,0,0,0,0
764,MALA74BC1GM092962,7,2016,90880,23,12,4,0,1
765,MALA74BC1GM092976,7,2016,76223,11,1,0,0,1
766,MALA74BC1GM093075,12,2016,47790,10,0,0,0,0
767,MALA74BC1GM098244,2,2016,56338,2,0,0,0,0
768,MALA74BC1GM098292,5,2016,90114,6,0,1,0,0
769,MALA74BC1GM098325,4,2016,70128,5,0,1,0,0
770,MALA74BC1GM098373,3,2016,210158,10,4,3,0,2
771,MALA74BC1GM098633,9,2016,91461,13,0,0,0,0
772,MALA74BC1GM110764,1,2016,41221,0,0,0,0,0
773,MALA74BC1GM110859,3,2016,64370,0,0,0,0,0
774,MALA74BC1GM110988,5,2016,57116,5,0,0,0,0
775,MALA74BC1GM111042,4,2016,64949,1,0,0,0,0
776,MALA74BC1GM112028,5,2016,75173,2,0,1,0,0
777,MALA74BC1GM112031,4,2016,84313,3,0,0,0,0
778,MALA74BC1GM112045,1,2016,71446,1,0,0,0,0
779,MALA74BC1GM112188,3,2016,91308,5,0,0,0,0
780,MALA74BC1GM112210,1,2016,11317,2,0,0,0,0
781,MALA74BC1GM112224,5,2016,60564,4,0,0,0,0
782,MALA74BC1GM112305,3,2016,79925,4,0,1,0,0
783,MALA74BC1GM112367,1,2016,89110,0,0,0,0,0
784,MALA74BC1GM112370,1,2016,30216,1,0,0,0,0
785,MALA74BC1GM112384,2,2016,74027,2,0,0,0,0
786,MALA74BC1GM112448,5,2016,31462,5,0,0,0,0
787,MALA74BC1GM112465,1,2016,47183,0,0,0,0,0
788,MALA74BC1GM112496,3,2016,82086,2,0,0,0,0
789,MALA74BC1GM112580,1,2016,87958,1,0,0,0,0
790,MALA74BC1GM112689,2,2016,65217,1,0,0,0,0
791,MALA74BC1GM113289,7,2016,96610,22,0,0,0,0
792,MALA74BC1GM115169,1,2016,61920,1,0,0,0,0
793,MALA74BC1GM122249,5,2016,63133,9,0,1,0,0
794,MALA74BC1GM126950,1,2016,16498,1,0,0,0,0
795,MALA74BC1GM127077,9,2016,36088,8,0,0,0,0
796,MALA74BC1GM127094,1,2016,26964,0,0,0,0,0
797,MALA74BC1GM127113,3,2016,88959,3,0,2,0,0
798,MALA74BC1GM127158,1,2016,94446,0,0,0,0,0
799,MALA74BC1GM128388,1,2016,24251,0,0,0,0,0
800,MALA74BC1GM128665,4,2016,98222,5,0,1,0,0
801,MALA74BC1GM128679,2,2016,53423,2,0,0,0,0
802,MALA74BC1GM129105,7,2016,91598,11,0,0,0,1
803,MALA74BC1GM129167,1,2016,41033,1,0,0,0,0
804,MALA74BC1GM133512,4,2016,54619,4,0,0,0,0
805,MALA74BC1GM133588,5,2016,76322,13,0,0,0,0
806,MALA74BC1GM133719,1,2016,16410,1,0,0,0,0
807,MALA74BC1GM133722,2,2016,56371,2,0,0,0,0
808,MALA74BC1GM133882,1,2016,58150,4,1,0,0,1
809,MALA74BC1GM138600,1,2016,12867,1,0,0,0,0
810,MALA74BC1GM138659,1,2016,48258,0,0,0,0,0
811,MALA74BC1GM140928,1,2016,125887,0,0,0,0,0
812,MALA74BC1GM141271,1,2016,50625,0,0,0,0,0
813,MALA74BC1GM147085,1,2016,236710,3,2,0,0,0
814,MALA74BC1GM147099,1,2016,62384,0,0,0,0,0
815,MALA74BC1GM147121,5,2016,98849,8,0,1,0,0
816,MALA74BC1GM147149,5,2016,90189,6,1,0,0,1
817,MALA74BC1GM151847,1,2016,70120,1,0,0,0,0
818,MALA74BC1GM151928,2,2016,52559,3,0,0,0,0
819,MALA74BC1GM154313,8,2016,182638,0,0,0,0,0
820,MALA74BC1GM154358,2,2016,51579,0,0,0,0,0
821,MALA74BC1GM154540,8,2016,63347,8,0,0,0,0
822,MALA74BC1GM154649,2,2016,82489,0,0,0,0,0
823,MALA74BC1GM154666,3,2016,80405,3,0,0,0,0
824,MALA74BC1GM154750,2,2016,59402,1,0,0,0,0
825,MALA74BC1GM154778,1,2016,16602,0,0,0,0,0
826,MALA74BC1GM154893,5,2016,80603,7,0,0,0,0
827,MALA74BC1GM154909,5,2016,96005,5,0,0,0,0
828,MALA74BC1GM154960,2,2016,169547,2,0,0,0,0
829,MALA74BC1GM154991,7,2016,93619,22,0,0,0,0
830,MALA74BC1GM155154,1,2016,209731,0,0,0,0,0
831,MALA74BC1GM156045,1,2016,92607,1,0,0,0,0
832,MALA74BC1GM156076,2,2016,44223,4,0,0,0,0
833,MALA74BC1GM156093,3,2016,25010,2,0,0,0,0
834,MALA74BC1HM161005,3,2017,45436,3,0,0,0,0
835,MALA74BC1HM161148,4,2017,49792,6,0,0,0,0
836,MALA74BC1HM161151,6,2017,97551,5,0,0,0,0
837,MALA74BC1HM161926,2,2017,48813,2,0,0,0,0
838,MALA74BC1HM161974,4,2017,88242,8,3,0,0,1
839,MALA74BC1HM162252,2,2017,57620,0,0,0,0,0
840,MALA74BC1HM162672,2,2017,80798,2,0,0,0,0
841,MALA74BC1HM162705,1,2017,50799,6,0,0,0,0
842,MALA74BC1HM162803,9,2017,97672,11,1,1,0,0
843,MALA74BC1HM162834,4,2017,89615,14,5,0,0,1
844,MALA74BC1HM162851,3,2017,96676,8,0,1,0,0
845,MALA74BC1HM164793,1,2017,34679,4,0,0,0,0
846,MALA74BC1HM164809,3,2017,58298,3,0,0,0,0
847,MALA74BC1HM164812,2,2017,82750,2,0,0,0,0
848,MALA74BC1HM164826,5,2017,64560,5,0,0,0,0
849,MALA74BC1HM164860,7,2017,99835,7,0,0,0,0
850,MALA74BC1HM164874,4,2017,70853,4,0,0,0,0
851,MALA74BC1HM164910,1,2017,9300,1,0,0,0,0
852,MALA74BC1HM164924,7,2017,89552,8,0,0,0,0
853,MALA74BC1HM164941,2,2017,81418,3,0,0,0,0
854,MALA74BC1HM165393,1,2017,41843,0,0,0,0,0
855,MALA74BC1HM165510,5,2017,69833,18,6,1,0,1
856,MALA74BC1HM165524,1,2017,66520,1,0,0,0,0
857,MALA74BC1HM165569,2,2017,258414,2,0,0,0,0
858,MALA74BC1HM165698,4,2017,30533,6,0,0,0,0
859,MALA74BC1HM169086,4,2017,80884,0,0,0,0,0
860,MALA74BC1HM169153,1,2017,67577,3,0,0,0,0
861,MALA74BC1HM169170,6,2017,56392,6,0,0,0,0
862,MALA74BC1HM169184,1,2017,27941,1,0,0,0,0
863,MALA74BC1HM169203,1,2017,43429,0,0,0,0,0
864,MALA74BC1HM169363,1,2017,47476,1,0,0,0,0
865,MALA74BC1HM169458,2,2017,17546,2,0,0,0,0
866,MALA74BC1HM171940,4,2017,60838,4,0,0,0,0
867,MALA74BC1HM171985,6,2017,86770,3,0,0,0,0
868,MALA74BC1HM172005,2,2017,51030,0,0,0,0,0
869,MALA74BC1HM172165,4,2017,95788,6,0,0,0,0
